time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,sm_util,gmem_util,sm_util_active,gmem_util_active,gpu_utilization
13221000.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221060.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221120.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221180.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221240.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221300.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221360.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221420.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221480.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221540.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221600.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221660.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221720.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221780.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221840.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221900.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13221960.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222020.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222080.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222140.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222200.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222260.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222320.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222380.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222440.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222500.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222560.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222620.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222680.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222740.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222800.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222860.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222920.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13222980.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223040.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223100.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223160.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223220.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223280.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223340.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223400.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223460.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223520.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223580.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223640.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223700.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223760.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223820.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223880.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13223940.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224000.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224060.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224120.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224180.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224240.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224300.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224360.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224420.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224480.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224540.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224600.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224660.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224720.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224780.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224840.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224900.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13224960.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225020.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225080.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225140.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225200.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225260.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225320.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225380.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225440.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225500.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225560.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225620.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225680.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225740.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225800.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225860.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225920.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13225980.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226040.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226100.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226160.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226220.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226280.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226340.0,40,40,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0
13226400.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226460.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226520.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226580.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226640.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226700.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226760.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226820.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226880.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13226940.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227000.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227060.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227120.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227180.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227240.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227300.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227360.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227420.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227480.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227540.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227600.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227660.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227720.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227780.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227840.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227900.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13227960.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228020.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228080.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228140.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228200.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228260.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228320.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228380.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228440.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228500.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228560.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228620.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228680.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228740.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228800.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228860.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228920.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13228980.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229040.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229100.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229160.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229220.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229280.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229340.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229400.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229460.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229520.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229580.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229640.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229700.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229760.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229820.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229880.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13229940.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230000.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230060.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230120.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230180.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230240.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230300.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230360.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230420.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230480.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230540.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230600.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230660.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230720.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230780.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230840.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230900.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13230960.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231020.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231080.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231140.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231200.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231260.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231320.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231380.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231440.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231500.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231560.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231620.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231680.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231740.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231800.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231860.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231920.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13231980.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232040.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232100.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232160.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232220.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232280.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232340.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232400.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232460.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232520.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232580.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232640.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232700.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232760.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232820.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232880.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13232940.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233000.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233060.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233120.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233180.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233240.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233300.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233360.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233420.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233480.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233540.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233600.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233660.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233720.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233780.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233840.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233900.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13233960.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234020.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234080.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234140.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234200.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234260.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234320.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234380.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234440.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234500.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234560.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234620.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234680.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234740.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234800.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234860.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234920.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13234980.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235040.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235100.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235160.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235220.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235280.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235340.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235400.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235460.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235520.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235580.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235640.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235700.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235760.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235820.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235880.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13235940.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236000.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236060.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236120.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236180.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236240.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236300.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236360.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236420.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236480.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236540.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236600.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236660.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236720.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236780.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236840.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236900.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13236960.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237020.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237080.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237140.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237200.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237260.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237320.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237380.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237440.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237500.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237560.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
13237620.0,40,36,0,1,0,0,5,1,0,4.75,233.0,47.5,2330.0,0.1
